0.419058, 0.419058, 0.419058, 0.419058, 0.419058, 0.419058, 0.419058, 0.419058, 0.419058, 0.419058
0.2508, 0.2508, 0.2508, 0.2508, 0.2508, 0.2508, 0.2508, 0.2508, 0.2508, 0.2508
0.424741, 0.424741, 0.424741, 0.424741, 0.424741, 0.424741, 0.424741, 0.424741, 0.424741, 0.424741
0.436291, 0.436291, 0.436291, 0.436291, 0.436291, 0.436291, 0.436291, 0.436291, 0.4477, 0.4477
0.436841, 0.436841, 0.436841, 0.436841, 0.436841, 0.436841, 0.436841, 0.436841, 0.436841, 0.447841
0.442891, 0.442891, 0.442891, 0.442891, 0.442891, 0.442891, 0.442891, 0.442891, 0.447841, 0.447841
0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904
0.448208, 0.448208, 0.448208, 0.448208, 0.448208, 0.448208, 0.448208, 0.448208, 0.448208, 0.448208
0.26235, 0.26235, 0.26235, 0.26235, 0.26235, 0.26235, 0.26235, 0.26235, 0.26235, 0.26235
0.447474, 0.447474, 0.447474, 0.447474, 0.447474, 0.447474, 0.447474, 0.447474, 0.447474, 0.447474
0.448758, 0.448758, 0.448758, 0.448758, 0.448758, 0.448758, 0.448758, 0.448758, 0.455908, 0.455908
0.445824, 0.445824, 0.445824, 0.445824, 0.445824, 0.445824, 0.445824, 0.445824, 0.445824, 0.462691
0.445274, 0.445274, 0.445274, 0.445274, 0.445274, 0.445274, 0.445274, 0.445274, 0.445274, 0.445274
0.2926, 0.2926, 0.2926, 0.2926, 0.2926, 0.2926, 0.2926, 0.2926, 0.2926, 0.2926
0.454441, 0.454441, 0.454441, 0.454441, 0.454441, 0.454441, 0.454441, 0.454441, 0.454441, 0.454441
0.27885, 0.27885, 0.27885, 0.27885, 0.27885, 0.27885, 0.27885, 0.27885, 0.465991, 0.465991
0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158
0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158, 0.464158
0.464708, 0.464708, 0.464708, 0.464708, 0.464708, 0.464708, 0.464708, 0.464708, 0.464708, 0.464708
0.465808, 0.465808, 0.465808, 0.465808, 0.465808, 0.465808, 0.465808, 0.465808, 0.465808, 0.465808
0.30085, 0.30085, 0.30085, 0.30085, 0.30085, 0.30085, 0.30085, 0.30085, 0.30085, 0.30085
0.466908, 0.466908, 0.466908, 0.466908, 0.466908, 0.466908, 0.466908, 0.466908, 0.466908, 0.466908
0.2772, 0.2772, 0.2772, 0.2772, 0.2772, 0.2772, 0.2772, 0.2772, 0.2772, 0.2772
0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.474974
0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.472224, 0.476074, 0.476074
0.472887, 0.472887, 0.472887, 0.472887, 0.472887, 0.472887, 0.472887, 0.472887, 0.476624, 0.476624
0.467937, 0.467937, 0.467937, 0.467937, 0.467937, 0.467937, 0.467937, 0.467937, 0.474791, 0.474791
0.448983, 0.448983, 0.448983, 0.448983, 0.448983, 0.448983, 0.448983, 0.448983, 0.448983, 0.476441
0.476441, 0.476441, 0.476441, 0.476441, 0.476441, 0.476441, 0.476441, 0.476441, 0.476441, 0.476441
0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.2904, 0.482533, 0.482533
0.478754, 0.478754, 0.478754, 0.478754, 0.478754, 0.478754, 0.478754, 0.478754, 0.478754, 0.490924
0.478204, 0.478204, 0.478204, 0.478204, 0.478204, 0.478204, 0.478204, 0.478204, 0.478204, 0.490374
0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104
0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.486891
0.4389, 0.4389, 0.4389, 0.4389, 0.4389, 0.4389, 0.4389, 0.4389, 0.4389, 0.4389
0.476554, 0.476554, 0.476554, 0.476554, 0.476554, 0.476554, 0.476554, 0.476554, 0.476554, 0.4895
0.44825, 0.44825, 0.44825, 0.44825, 0.44825, 0.44825, 0.44825, 0.44825, 0.44825, 0.44825
0.474721, 0.474721, 0.474721, 0.474721, 0.474721, 0.474721, 0.474721, 0.474721, 0.474721, 0.474721
0.475271, 0.475271, 0.475271, 0.475271, 0.475271, 0.475271, 0.475271, 0.475271, 0.475271, 0.495874
0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104, 0.477104
0.485171, 0.485171, 0.485171, 0.485171, 0.485171, 0.485171, 0.485171, 0.485171, 0.487667, 0.487667
0.453567, 0.453567, 0.453567, 0.453567, 0.453567, 0.453567, 0.453567, 0.453567, 0.485904, 0.485904
0.485354, 0.485354, 0.485354, 0.485354, 0.485354, 0.485354, 0.485354, 0.485354, 0.502883, 0.502883
0.4554, 0.4554, 0.4554, 0.4554, 0.4554, 0.4554, 0.4554, 0.4554, 0.4554, 0.50105
0.487371, 0.487371, 0.487371, 0.487371, 0.487371, 0.487371, 0.487371, 0.487371, 0.4895, 0.4895
0.488104, 0.488104, 0.488104, 0.488104, 0.488104, 0.488104, 0.488104, 0.488104, 0.488104, 0.488104
0.487004, 0.487004, 0.487004, 0.487004, 0.487004, 0.487004, 0.487004, 0.487004, 0.487004, 0.487004
0.494521, 0.494521, 0.494521, 0.494521, 0.494521, 0.494521, 0.494521, 0.494521, 0.494521, 0.513108
0.4488, 0.4488, 0.4488, 0.4488, 0.4488, 0.4488, 0.4488, 0.4488, 0.4488, 0.4488
0.498004, 0.498004, 0.498004, 0.498004, 0.498004, 0.498004, 0.498004, 0.498004, 0.49995, 0.49995
0.454117, 0.454117, 0.454117, 0.454117, 0.454117, 0.454117, 0.454117, 0.454117, 0.454117, 0.454117
0.492617, 0.492617, 0.492617, 0.492617, 0.492617, 0.492617, 0.492617, 0.492617, 0.492617, 0.492617
0.493604, 0.493604, 0.493604, 0.493604, 0.493604, 0.493604, 0.493604, 0.493604, 0.493604, 0.493604
0.489571, 0.489571, 0.489571, 0.489571, 0.489571, 0.489571, 0.489571, 0.489571, 0.49445, 0.49445
0.495621, 0.495621, 0.495621, 0.495621, 0.495621, 0.495621, 0.495621, 0.495621, 0.495621, 0.495621
0.494704, 0.494704, 0.494704, 0.494704, 0.494704, 0.494704, 0.494704, 0.494704, 0.494704, 0.494704
0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.496537, 0.496537
0.31515, 0.31515, 0.31515, 0.31515, 0.31515, 0.31515, 0.31515, 0.31515, 0.31515, 0.31515
0.501417, 0.501417, 0.501417, 0.501417, 0.501417, 0.501417, 0.501417, 0.501417, 0.501417, 0.504237
0.500867, 0.500867, 0.500867, 0.500867, 0.500867, 0.500867, 0.500867, 0.500867, 0.500867, 0.500867
0.497933, 0.497933, 0.497933, 0.497933, 0.497933, 0.497933, 0.497933, 0.497933, 0.497933, 0.497933
0.49555, 0.49555, 0.49555, 0.49555, 0.49555, 0.49555, 0.49555, 0.49555, 0.49555, 0.524587
0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117
0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.523854, 0.523854
0.33605, 0.33605, 0.33605, 0.33605, 0.33605, 0.33605, 0.33605, 0.33605, 0.33605, 0.473367
0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.528437
0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283
0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.515971, 0.515971
0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117, 0.498117
0.49445, 0.49445, 0.49445, 0.49445, 0.49445, 0.49445, 0.49445, 0.49445, 0.49445, 0.49445
0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.496283, 0.539254
0.3542, 0.3542, 0.3542, 0.3542, 0.3542, 0.3542, 0.3542, 0.3542, 0.3542, 0.537237
0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.496833, 0.533204, 0.533204
0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.532654, 0.532654
0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667, 0.498667
0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.524404
0.507833, 0.507833, 0.507833, 0.507833, 0.507833, 0.507833, 0.507833, 0.507833, 0.507833, 0.507833
0.50435, 0.50435, 0.50435, 0.50435, 0.50435, 0.50435, 0.50435, 0.50435, 0.50435, 0.526421
